id,name,symbol,circulating_supply,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
9488,ZooKeeper,ZOO,304615007.97175074,0.006845301973688629,22711.33330853,2085181.7152842027,0.18964346,4.13888942,-7.98263816,2085181.7152842027
3616,EvidenZ,BCDT,38668815.82858533,0.053078102215792046,1565.77852039,2052467.3591132893,-0.1082522,1.46917821,-3.30550374,2052467.3591132893
3936,GNY,GNY,192376657.0,0.01039978972337608,61668.88456268,2000676.7804860452,5.59471807,2.07753608,-15.46868137,2000676.7804860452
2909,LikeCoin,LIKE,1187668846.8743148,0.0017068299112644378,862.04060458,2027148.7125220238,0.30411649,1.38183246,-14.95367448,2027148.7125220238
14534,ParaSwap,PSP,72891000.0,0.02772720658148649,100650.70167092,2021063.814931132,0.14485742,3.7190358,-0.46133426,2021063.814931132
2540,Litecoin Cash,LCC,772780824.9584944,0.0026101732122341286,295.46249904,2017091.8082348532,0.27379018,11.88725847,6.00101037,2017091.8082348532
4757,Robonomics.network,XRT,930539.09139866,2.1600782542733477,232717.34393617,2010037.2560815245,0.96495949,7.43443435,1.51123456,2010037.2560815245
3799,SafeCoin,SAFE,27735062.61,0.07238795407258083,749.08883715,2007684.438412834,8.55675781,5.40703816,-7.76115529,2007684.438412834
1037,Agoras: Currency of Tau,AGRS,18000000.0,0.11161332649492187,22319.68658489,2009039.8769085936,0.20864923,14.60761173,14.51932044,2009039.8769085936
5313,CONTRACOIN,CTCN,49716030.5,0.04030369520160267,26898.37872947,2003739.739905582,-0.00138384,0.25053834,-3.35081582,2003739.739905582
3607,VestChain,VEST,3945951380.8970037,0.0005074242699158069,0.0,2002271.4985749319,0.2093272,2.93126037,-4.84946962,2002271.4985749319
2110,Dovu,DOV,956157114.3446828,0.0020952110417890983,5100.35791444,2003350.9436601808,0.20815653,4.75679446,-3.30916421,2003350.9436601808
11329,KamPay,KAMPAY,409090981.92,0.004889992606421525,175754.7871031,2000451.876942522,2.7311277,7.90591583,-26.63359274,2000451.876942522
13133,Decentral Games ICE,ICE,417225813.0,0.0047783283587988345,261244.22322303,1993641.9342807995,0.00760181,-0.49488392,-3.98233887,1993641.9342807995
5471,Ghost,GHOST,21294862.08688739,0.09353520708781375,2637.18680886,1991819.3352034457,0.2093272,-4.33447565,-7.36224771,1991819.3352034457
7244,SaTT,SATT,3244898181.252978,0.0006104467679248839,89085.82755861,1980837.6069912144,-0.47490528,6.50750516,-25.46113537,1980837.6069912144
8968,Polychain Monsters,PMON,3410184.57337671,0.5787705401654705,199427.11215939,1973714.367597193,-0.05248461,5.15403745,-9.89575261,1973714.367597193
1619,Skycoin,SKY,22000000.0,0.08948601157691,229.10834935,1968692.25469202,1.33e-05,-10.13722254,-23.31341333,1968692.25469202
12813,Sinverse,SIN,277750768.61658293,0.007078105837511713,600154.15902393,1965949.3367184007,0.02437555,-3.8655393,1.39649334,1965949.3367184007
12901,King Shiba,KINGSHIB,377550154.0588819,0.0052089754680885595,313707.32723743,1966649.4904657719,0.63384081,0.66136258,-34.08615106,1966649.4904657719
16185,Dingocoin,DINGO,100574578752.0,1.9528870014937843e-05,11469.22015228,1964107.8752549374,0.62703209,6.29091695,4.4965551,1964107.8752549374
15881,Voxel X Network,VXL,220380548.0,0.008837689757692783,170649.09672701,1947654.9118543228,-1.14528444,-14.11557692,-29.76557721,1947654.9118543228
5922,Swingby,SWINGBY,890311569.6695777,0.0021905414090770516,156095.04056891,1950264.3603415983,0.5471644,-0.70215564,-0.29890194,1950264.3603415983
21772,Shopping.io,SHOP,99875636.0,0.019488126985403007,4614.35402462,1946389.077115888,-3.51079984,-6.62499368,-20.37996806,1946389.077115888
21168,Mrweb Finance,AMA,30000000.0,0.0647895893132554,89318.74550827,1943687.6793976622,-6.11252273,1.98659424,-28.53759535,1943687.6793976622
7059,Mobilian Coin,MBN,141494300.0,0.013700455287726787,0.0,1938536.3306182004,0.2093272,2.93126037,-4.84946962,1938536.3306182004
1703,Metaverse ETP,ETP,81101522.28991897,0.02390517320066054,43478.52571655,1938745.9371777445,2.36156398,2.93874446,-9.34499802,1938745.9371777445
21701,Skeb Coin,SKEB,466900000.0,0.004141022924880025,160730.16146125,1933443.6036264838,-0.02664239,-18.34971451,-31.48314868,1933443.6036264838
8715,Taraxa,TARA,2742477499.0,0.0006969605202968741,176921.33033149,1911398.54460551,0.21539307,0.39800333,-10.8175729,1911398.54460551
20236,Green Satoshi Token (BSC),GST,108331266.47,0.017650094560129403,51452.53038622,1912057.0970140758,0.21152703,0.07117084,-16.66398682,1912057.0970140758
11528,Valencia CF Fan Token,VCF,2536791.0,0.7515952008075608,305798.1128068,1906639.941051813,-0.58288125,4.59807063,0.90160378,1906639.941051813
16231,Platypus Finance,PTP,41436585.0,0.045821568028374816,222400.83245291,1898689.2984410354,0.40290274,-2.93229323,-23.7352377,1898689.2984410354
2161,Raiden Network Token,RDN,66793930.99651379,0.028464365349169133,6081.08689742,1901246.8549919613,0.19246,8.52856559,-13.79655741,1901246.8549919613
2874,Aurora,AOA,9975060788.282217,0.0001900948354291947,35509.83808644,1896207.5389447212,-6.71711251,-0.12664225,-2.08087487,1896207.5389447212
11533,UFC Fan Token,UFC,2250064.0,0.8366185732609273,1936.53618764,1882445.333425775,-2.79995578,4.8623385,-12.23520194,1882445.333425775
8620,TOWER,TOWER,645520024.0,0.00290563563037794,36947.55344657,1875645.981856823,-0.01764874,2.34538318,-12.84637423,1875645.981856823
7553,unFederalReserve,eRSDL,441029281.49769133,0.004241111169958048,13762.61291576,1870454.212038431,0.20792726,5.0495934,-6.08287866,1870454.212038431
3657,Lambda,LAMB,1646414197.7241733,0.00113589404812855,430744.46103306,1870152.0879492299,0.11819451,2.03389712,-11.50614824,1870152.0879492299
4985,ArdCoin,ARDX,277807957.41,0.006658128758543313,57269.40944084,1849681.1505836973,0.10556231,67.67432096,-1.16481461,1849681.1505836973
7270,SAFE DEAL,SFD,4703049.44519528,0.39310821115158795,110.26126796,1848807.3543581846,-0.67106858,-23.88971101,-5.27918897,1848807.3543581846
5358,IBStoken,IBS,1078331516.0,0.0017120587068197811,67490.30135647,1846166.860805974,-0.11928536,-3.13560005,7.10678364,1846166.860805974
10239,SpiritSwap,SPIRIT,341509165.7315465,0.005398423380021041,132616.92647218,1843611.0647766613,0.14432778,2.09789231,-21.43340757,1843611.0647766613
1660,Monolith,TKN,34559550.71604419,0.053300549373580655,1.70844471,1842043.0392692778,0.05962418,2.49531066,-12.85589569,1842043.0392692778
8730,Belt Finance,BELT,9550122.13625528,0.19254460824541045,591.19919423,1838824.525421095,0.18071585,3.20788433,-11.40608815,1838824.525421095
19229,Primate,PRIMATE,141087223.0,0.013045159345611975,15014.35679778,1840505.305664891,0.50129076,3.02559081,-6.89903878,1840505.305664891
4228,Ferrum Network,FRM,65717427.9281375,0.027859259973031666,183778.4894157,1830838.9094089544,0.75115741,4.18380917,-8.76271897,1830838.9094089544
3621,BitNautic Token,BTNT,19078646.60348338,0.09557502969064072,106366.75568535,1823442.2155851657,0.25623369,0.50699583,-7.39405855,1823442.2155851657
9205,K21,K21,16721668.0267162,0.10855007727047554,6933.37154012,1815138.356391284,0.69687587,5.02860595,-13.05154902,1815138.356391284
2709,Morpheus Labs,MITX,524999999.2358,0.0034481165984118606,72100.11821489,1810261.2115311762,0.33755849,4.91562116,-4.60765345,1810261.2115311762
12929,OneArt,1ART,143416035.166615,0.012630897538836498,76962.48687973,1811473.2456156863,0.64357662,0.54446405,-19.65099007,1811473.2456156863
2658,Smart MFG,MFG,372349662.9089087,0.004851684716705651,16640.31395207,1806523.1688056535,0.2080244,9.74608585,-7.61466197,1806523.1688056535
10774,Sonar,PING,2703464934.514044,0.0006646672426759595,7075.92103996,1796904.5836945928,0.51644536,4.4322357,-2.21898799,1796904.5836945928
11278,Project TXA,TXA,2568629.7626548,0.6973737069030095,296360.7823034,1791294.8592439753,1.15247939,-22.29524339,4.56129726,1791294.8592439753
2340,Bloom,BLT,56642696.5152388,0.031594815378336145,98.20040586,1789615.538930094,0.20815653,5.20471552,10.60651686,1789615.538930094
3096,Pundi X NEM,NPXSXEM,44686428753.23715,3.972287825643827e-05,0.0,1775073.569079842,-0.98733129,4.34566741,-7.75434636,1775073.569079842
12800,Dogs Of Elon,DOE,192111677.09,0.009182924450379758,195076.61678029,1764147.0167532219,0.01878604,0.44157701,0.42258595,1764147.0167532219
8541,SifChain,erowan,2509307306.660986,0.0006999675340974496,29409.96470931,1756433.647736203,-0.09745933,1.51387422,-8.6403558,1756433.647736203
8409,Razor Network,RAZOR,328245504.00146073,0.005336739057759565,301940.82187294,1751760.601738569,-0.0027778,0.93897805,-6.11688415,1751760.601738569
2921,OneLedger,OLT,506936796.9824598,0.003432354623295046,138718.45359038,1739986.858841128,-0.07719502,0.94829593,3.10906139,1739986.858841128
11245,Landshare,LAND,3314592.24133233,0.5236954750444562,91610.34834924,1735836.9584032034,0.56015846,-0.88159611,-13.21909682,1735836.9584032034
3388,FREEdom Coin,FREE,9938989997635.0,1.7349318401200326e-07,371382.9580474,1724347.0205531488,-0.14178649,-1.68936298,-14.41236607,1724347.0205531488
3935,SparkPoint,SRK,8853724090.405418,0.00019425145940956307,107062.6239803,1719848.825770859,0.15576992,-0.43272108,-5.37696773,1719848.825770859
7096,Bridge Oracle,BRG,8002167205.0,0.00021397632672580434,1305435.39112552,1712274.3443715966,0.62974835,-3.67862398,18.7909201,1712274.3443715966
7952,Venus SXP,vSXP,396674884.0,0.004269649070117767,5436.78129936,1693662.549609673,0.39218693,4.51174508,-14.41271,1693662.549609673
12653,ROCO FINANCE,ROCO,17298805.0,0.09757576548504672,417462.8095752,1687944.1398515536,0.34227168,4.72948808,-4.42845612,1687944.1398515536
1082,SIBCoin,SIB,19790761.31389981,0.08541641876916084,0.0,1690455.9561485741,0.2093272,2.93126037,-4.84946962,1690455.9561485741
4299,Tokoin,TOKO,489256293.93,0.0034439692591131015,382268.02810491,1684983.636122524,0.62936894,1.16294623,-10.17422067,1684983.636122524
7976,Venus DOT,vDOT,16649243.0,0.10062953220482135,184191.88391382,1675405.5346543964,0.26523428,3.09920555,-12.47238949,1675405.5346543964
14767,The Coop Network,GMD,220128710.0,0.007604325909652357,2689.39624587,1673930.45291135,-0.00139507,-56.13213143,-23.94338879,1673930.45291135
8849,AXIS Token,AXIS,320303188.40289,0.005224594567719768,1809.84353338,1673454.2981530605,0.12662814,2.3875741,-4.4910886,1673454.2981530605
20089,Grove,GVR,2489009590701190.0,6.71067375e-10,3821008.90712998,1670293.132381672,0.99238804,9.34713562,-7.53969324,1670293.132381672
6537,RioDeFi,RFUEL,302550837.89,0.005520152750683819,150949.62865971,1670126.8400001777,-0.51596787,1.24468916,-7.47614559,1670126.8400001777
3843,BOLT,BOLT,991283100.0,0.0016818066714181365,63874.43151172,1667146.5308440516,-0.541559,-3.1733673,-6.32360578,1667146.5308440516
8307,DIGG,DIGG,573.92652341,2899.6358832142114,21392.51998646,1664177.941608017,0.17892674,3.51930823,6.05868201,1664177.941608017
2696,DAEX,DAX,354666701.5562,0.00468729209986,134151.34140343,1662426.4282877806,-2.66587965,10.50894791,7.30590232,1662426.4282877806
3205,VeriDocGlobal,VDG,10398664245.0,0.00015840411574653297,22088.54625429,1647191.214674314,0.22754808,4.34566741,-7.75434636,1647191.214674314
10348,Sarcophagus,SARCO,15652226.97443957,0.1050299141848902,425.21318094,1643952.0559278117,0.20815653,4.91943217,-8.83308798,1643952.0559278117
14210,Stakeborg DAO,STANDARD,5442247.94058866,0.3000308182055514,41496.13797614,1632842.1024922926,-0.02997756,-0.4318007,-0.84072296,1632842.1024922926
11291,Kryptomon,KMON,189843488.45144975,0.008581966002477808,54292.01538405,1629230.3636821301,-0.04556276,1.99252201,-4.3874715,1629230.3636821301
9155,Digital Fitness,DEFIT,27747729.658416,0.05875062182771598,283972.44853669,1630196.3717392972,0.27328392,3.21851325,-17.33789069,1630196.3717392972
9865,Ispolink,ISP,2756425784.89,0.0005914233642044805,169892.80785526,1630214.6108796194,0.20835503,3.25782168,-8.41754896,1630214.6108796194
6735,Nexalt,XLT,34009063.46682329,0.047898780075127254,44450.93039388,1628992.6515584134,-0.00138384,16.81765841,49.63326767,1628992.6515584134
10933,Impossible Finance Launchpad,IDIA,45000000.0,0.035854385273256295,5411.2467341,1613447.3372965332,-0.0469837,0.34910602,2.17243047,1613447.3372965332
7312,Florin,XFL,136914.0,11.733289064445833,1693.05965833,1606451.5389695368,0.20657224,2.00734606,16.32361734,1606451.5389695368
9507,Göztepe S.K. Fan Token,GOZ,2187179.0,0.7324043057857289,82405.69741542,1601899.3171241248,-0.48062469,2.3318439,-6.16745266,1601899.3171241248
9299,NFT Art Finance,NFTART,2.52821746689876e+16,6.3231191396153e-11,310065.25641061,1598622.025405726,0.61683055,-11.48285325,-17.7181007,1598622.025405726
11412,Binemon,BIN,404980165.0,0.003941538898318547,155091.78758616,1596245.0733949633,1.37942884,3.85627751,32.89278605,1596245.0733949633
8697,Konomi Network,KONO,100000000.0,0.01590204811641924,92083.52644864,1590204.811641924,-0.26441076,-1.46746074,-11.13016017,1590204.811641924
4309,Cryptocean,CRON,8199052.11929778,0.1932810197950028,57680.53663425,1584721.154970254,0.03217252,0.57580747,-4.91125635,1584721.154970254
7022,Pickle Finance,PICKLE,1908030.36801721,0.8305126389454389,704069.80013626,1584643.33613001,0.23446427,3.17946035,-9.84747793,1584643.33613001
17852,Geojam Token,JAM,702742572.0,0.0022449231088828452,56370.83467717,1577603.0394785667,0.2081907,1.68145183,-38.44526506,1577603.0394785667
4804,ROOBEE,ROOBEE,4102063740.4038,0.0003849961512751124,838292.31479572,1579278.7523406548,0.63110774,3.1397708,-2.25586932,1579278.7523406548
14911,MetaPets,METAPETS,5.1587381174314e+16,3.0501370992271e-11,641.42354112,1573485.851717448,0.6367232,4.48466101,-7.83198649,1573485.851717448
3634,Kambria,KAT,2186060822.520442,0.0007147668444586875,8050.67235953,1562523.7959076993,1.19184057,3.75372619,-15.08118144,1562523.7959076993
8603,AntiMatter Governance Token,MATTER,31301448.67918376,0.049933838670290005,209434.99639287,1563001.488492724,0.97030017,14.69058944,-3.07647278,1563001.488492724
1172,Safex Token,SFT,1885974016.0,0.0008279999999999997,0.0791076,1561586.4852479994,0.0,0.0,-7.69230769,1561586.4852479994
6801,TriumphX,TRIX,5122191387.0,0.00030072401183117367,42030.58949057,1540365.9432657238,-2.26297334,-14.70177265,-8.1365807,1540365.9432657238
4769,EOS Force,EOSC,964070125.0,0.0015921459742171576,37231.21152295,1534940.368381782,-0.06415761,-0.80820554,-7.489422,1534940.368381782
20535,MOVEZ,MOVEZ,511594527.05525076,0.002984201199976776,1275654.52230062,1526701.0015398306,1.31059987,1.95862354,-0.5877806,1526701.0015398306
2410,SpaceChain,SPC,307182729.62231934,0.004958751683636607,2038.16410773,1523242.8776987647,-0.02344135,1.38582375,-2.40391921,1523242.8776987647
11649,Wicrypt,WNT,16348992.68,0.09291304959299744,141817.07849901,1519034.767672392,1.01055898,1.78969906,9.38624987,1519034.767672392
2837,0xBitcoin,0xBTC,9706750.0,0.15586377347890912,85676.6047133,1512930.6832164011,0.24691558,1.69561146,-13.27344763,1512930.6832164011
1908,Nebulas,NAS,63598137.60022988,0.023684421631240165,82524.73135217,1506285.105885473,0.76091767,2.8715601,-14.64898363,1506285.105885473
6611,DuckDaoDime,DDIM,1037792.71823403,1.4477884642594145,78944.88301106,1502504.3257516494,1.056193,1.78255812,-7.57308928,1502504.3257516494
9461,X World Games,XWG,1459870498.0,0.0010257838054114413,934618.01459719,1497511.5148463359,0.28421209,-0.57945358,-4.18037918,1497511.5148463359
9237,Horizon Protocol,HZN,51778706.0,0.028932999226859518,45430.40748265,1498113.2606657862,0.5142369,5.39475713,-4.765333,1498113.2606657862
5200,Gleec,GLEEC,20859999.28873552,0.07140459513987535,724638.99310691,1489499.8038302476,0.47087035,1.91317592,-2.29671292,1489499.8038302476
4974,EXMO Coin,EXM,107375446.07,0.013825390181392025,41720.02500727,1484507.4378187668,0.27037339,1.20160752,-4.31525869,1484507.4378187668
2885,Egretia,EGT,4218701581.8676558,0.00035105582497653855,38885.1216797,1480999.764152378,-0.26028633,-0.70335024,-9.17589514,1480999.764152378
19162,Bend DAO,BEND,382458902.0,0.0038661199560143453,237008.53994493,1478631.9933775347,0.71224283,-0.8278407,-18.70530534,1478631.9933775347
5836,Idena,IDNA,64921588.49836797,0.022776639690844983,81813.04327855,1478695.6293846332,0.33793428,-0.98801768,39.25310132,1478695.6293846332
3336,IQeon,IQN,5491860.1987553,0.27074906918582303,28126.50852003,1486916.0369116664,-2.94542248,2.09109958,3.14936,1486916.0369116664
3831,Safe Haven,SHA,3005855396.0,0.0004908579150542822,70249.98929868,1475447.9126352237,0.16340105,2.5564125,-2.56403678,1475447.9126352237
9958,SafeMoon Inu,SMI,1000000000000.0,1.467298424354865e-06,9051.41388835,1467298.424354865,0.20800882,1.55929907,-8.72668317,1467298.424354865
3371,MIR COIN,MIR,780627480.525,0.0018692370071496885,42412.58378027,1459177.7753953526,-0.133577,1.73634795,0.46956717,1459177.7753953526
9962,STARSHIP,STARSHIP,18908258.0222294,0.07759122062024192,709.60792131,1467114.8197472603,0.34038921,3.62939498,-6.16054476,1467114.8197472603
12497,KubeCoin,KUBE,145719114.08,0.009965345966878439,669341.31357189,1452141.3857942272,0.03760311,2.80309405,-0.1864508,1452141.3857942272
2830,Seele-N,SEELE,699592066.2894784,0.0020574044460039296,367974.06758361,1439343.8275730486,-0.0126531,-2.1771667,-7.33234341,1439343.8275730486
6992,Spartan Protocol,SPARTA,121411178.95566508,0.01177606107474421,115858.54411835,1429745.458538611,-0.04777961,1.69844975,-1.59240056,1429745.458538611
7348,Portion,PRT,477965461.9502262,0.0029889109399229906,0.0,1428596.1981283769,0.1535427,2.14033695,-3.61226218,1428596.1981283769
2655,Monero Classic,XMC,19176436.19105911,0.07397596835558833,4539.13048873,1418595.4368427473,0.29898181,1.3063736,-6.37110933,1418595.4368427473
9345,BSCStation,BSCS,154968120.0,0.0091654541806129,46827.76312371,1420353.2033157216,0.63056813,2.48411353,-1.21204213,1420353.2033157216
11861,PlanetWatch,PLANETS,319244116.0,0.004429688486420372,67630.37841812,1414151.9850026497,-0.50621309,2.12059137,-38.70101635,1414151.9850026497
7841,Idle,IDLE,6468195.29400148,0.218277406119311,6168.10266673,1411860.8910477774,-1.10051738,0.68237158,-10.11683032,1411860.8910477774
201,Einsteinium,EMC2,223066835.2499996,0.006258232662294952,499.61741858,1396004.1542363146,0.2093272,2.93126037,-7.35343095,1396004.1542363146
